AGID,lab_id,catalog_number,set_id,peptide_target,protein_expression,gene_name,validation_status,antibody_origin,type,control1,fold_change
AGID00344,1.2883786995033788,PA5-27856,Set181,RRM2,0.25614810563849505,RRM2,Caution,Rabbit,Protein,0.43386158305128564,0.6415100645904059
AGID00554,1.2926175373601025,8408,Set181,RSK1,,RPS6KA1,Valid,Rabbit,Protein,,1.0421311154312907
AGID00353,1.288906448787266,13018,Set181,S100A4,0.7169355180598357,S100A4,Valid,Rabbit,Protein,0.7169355180598357,0.9388149908366095
AGID00330,1.2871976341048232,2317,Old,S6,0.3753167466456795,RPS6,Valid,Mouse,Protein,0.3718573967201738,0.8362434503947879
AGID00157,1.2760142517070279,sc-58420,Old,SCD1,0.3246428289222305,SCD,Valid,Mouse,Protein,0.25586427551858715,0.9211918059699521
AGID00230,1.279881511682532,11998,Set181,SDHA,0.7169355180598357,SDHA,Valid,Rabbit,Protein,0.7169355180598357,0.9388149908366095
AGID00294,1.2741614895182662,ab69836,Old,SETD2,,SETD2,Caution,Rabbit,Protein,0.3105322709431402,
AGID00161,1.2760945687408838,32-4500,Old,SF2,,SRSF1,Valid,Mouse,Protein,0.1350662121601078,
AGID02179,1.293206303718988,3534,Set181,SFRP1,,SFRP1,Valid,Rabbit,Protein,,0.9495358326059803
AGID00431,1.2924975171955149,12103,Set181,SGK1,,SGK1,Valid,Rabbit,Protein,0.21750754255164478,
AGID00430,1.2924803082191154,8156,Set181,SGK3,0.7169355180598357,SGK3,Valid,Rabbit,Protein,0.7169355180598357,0.9388149908366095
AGID00376,1.290975085873732,3397,Set181,SHP2,,PTPN11,Valid,Rabbit,Protein,,1.1233350055594125
AGID02208,1.2938170901714252,ab8120,Set181,SIRP-alpha,,SIRPA,Valid,Rabbit,Protein,,0.9562307410284941
AGID00222,1.2761346076740077,sc-99002,Old,SLC1A5,0.19282406138327834,SLC1A5,Valid,Rabbit,Protein,0.32215268055414026,0.0
AGID00255,1.2810407102117771,sc-136891,Set181,Slfn11,0.28869842213780905,SLFN11,Caution,Goat,Protein,,
AGID00064,1.2615381924287659,2954,Old,SMAC,0.5170540390762782,DIABLO,Caution,Mouse,Protein,,
AGID00113,1.2714044909979871,1649-1/ab33902,Old,SMAD1,,SMAD1,Valid,Rabbit,Protein,0.26087732308826106,
AGID00091,1.2679554745133053,1735-1/ab40854,Old,SMAD3,,SMAD3,Valid,Rabbit,Protein,0.3808284917859339,
AGID02160,1.2929730275564002,46535,Old,SMAD4,,SMAD4,Valid,Rabbit,Protein,0.170694847917739,
AGID00065,1.261778243845939,3895,Old,S IL,0.46370621245787796,S I1,Caution,Mouse,Protein,0.23734466680084,1.101628511473726
AGID00325,1.2865491288491122,4266,Set181,SOD1,0.5166923454019449,SOD1,Valid,Mouse,Protein,,
AGID00380,1.2796982735605733,13141,Set181,SOD2,,SOD2,Valid,Rabbit,Protein,,0.5272711855447463
AGID00298,1.284721826711863,2748,Set181,Sox2,0.31169182520300703,SOX2,Valid,Rabbit,Protein,0.5056605199844986,0.6439502764888004
AGID00066,1.2619762694081176,05-184,Old,SRC,,SRC,Valid,Mouse,Protein,,1.116322486381125
AGID00185,1.277375535854605,4904,Set181,Stat3,0.6000816217822016,STAT3,Caution,Rabbit,Protein,,
AGID00069,1.2626362737138366,1289-1/ab32043,Old,STAT5ALPHA,,STAT5A,Valid,Rabbit,Protein,,0.9023849149792711
AGID00077,1.2654954541516688,1972-1/ab52630,Old,STATHMIN,0.35351877863619185,STMN1,Valid,Rabbit,Protein,,
AGID00357,1.2896014064647066,13647,Set181,STING,0.1897241794255204,STING1,Valid,Rabbit,Protein,0.5635534236394567,0.4639508243617631
AGID00128,1.2740287895870863,sc-1240,Old,SYK,0.5744871648896068,SYK,Valid,Mouse,Protein,0.6668233161426022,0.7493582526247361
AGID00070,1.2629399991283032,05-348,Set181,Tau,,MAPT,Caution,Mouse,Protein,,1.166290562406981
AGID00327,1.2673821595022754,2149,Old,TAZ,,WWTR1,Valid,Rabbit,Protein,0.3535256952210688,
AGID00228,1.2797817736778054,7495,Set181,TFAM,0.5550805986900754,TFAM,Valid,Rabbit,Protein,0.37342363604723033,1.0141655599269284
AGID00165,1.2762741212371167,22500002,Old,TFRC,0.6983501639566553,TFRC,Valid,Rabbit,Protein,,
AGID00149,1.275607803465992,S1711/ab137573,Old,TIGAR,0.1789571293755869,TIGAR,Valid,Rabbit,Protein,0.09170062106292431,1.0568662256536625
AGID00109,1.271048375753013,MS-224-P1,Old,TRANSGLUTAMI SE,0.5822998387810785,TGM2,Valid,Mouse,Protein,0.36822865030273083,1.0463762943970467
AGID00406,1.2921415215085315,612344,Set181,TRAP1,0.5314232507879082,TRAP1,Valid,Mouse,Protein,0.5162349841736542,0.8466451852807164
AGID00559,1.293550817427528,PA5-34561,Set181,TRIM24,0.7169355180598357,TRIM24,Caution,Rabbit,Protein,0.7169355180598357,0.9388149908366095
AGID00306,1.2858046153369438,ab167154,Set181,TRIM25,0.5138471548878144,TRIM25,Caution,Rabbit,Protein,0.5236036008664411,0.8235333190396593
AGID00426,1.2924026707396887,PA5-52193,Set181,TRIP13,0.7169355180598357,TRIP13,Valid,Rabbit,Protein,0.7169355180598357,0.9388149908366095
AGID00155,1.27597397300079,4906,Old,TSC1,,TSC1,Caution,Rabbit,Protein,0.5336577986698158,
AGID00144,1.275066907246035,2044-1/ab76013,Old,TTF1,0.19282406138327834,NKX2-1,Valid,Rabbit,Protein,0.2464744595372121,0.7341968928913811
AGID00071,1.2638262119300132,1613-1/ab32554,Old,TUBERIN,,TSC2,Valid,Rabbit,Protein,,1.0951743715036668
AGID00417,1.2868297516371339,ab173300,Set181,TUFM,,TUFM,Valid,Rabbit,Protein,,0.7692310112563526
AGID00238,1.2801122989793159,sc-81417,Set181,Twist,0.33494934695147016,TWIST1,Caution,Mouse,Protein,0.19509745620620808,1.0318757224615653
AGID00436,1.2750458123277493,5585,Set181,Tyro3,,TYRO3,Valid,Rabbit,Protein,,0.6837503335394989
AGID00295,1.2846179485114217,5546,Set181,U-Histone-H2B,,H2BC3,Caution,Rabbit,Protein,,0.8221330078422822
AGID00214,1.2787031077365023,HPA005651,Set181,UBAC1,0.46523747650222413,UBAC1,Valid,Rabbit,Protein,0.3603812730467445,0.9411030346898451
AGID00351,1.2887915956598033,sc-136145,Set181,UBQLN4,0.34706349184652213,UBQLN4,Caution,Mouse,Protein,0.2519753280835012,0.9533491788036903
AGID00213,1.2786502542613618,sc-271268,Set181,UGT1A,0.408295261594384,UGT1A1/UGT1A3/UGT1A4/UGT1A5/UGT1A7/UGT1A8/UGT1A9/UGT1A10,Valid,Mouse,Protein,0.2186359489258568,1.0739722776112344
AGID00208,1.2784552502788054,MS304/ab14745,Set181,UQCRC2,,UQCRC2,Caution,Mouse,Protein,,0.7869409383024244
AGID00313,1.2861082999520999,13115,Set181,UVRAG,,UVRAG,Caution,Rabbit,Protein,,0.8299786277371174
AGID00073,1.2641136498585415,3112,Set181,VASP,0.7169355180598357,VASP,Valid,Rabbit,Protein,0.7169355180598357,0.9388149908366095
AGID00184,1.2770724120093095,2502,Set181,VAV1,,VAV1,Caution,Rabbit,Protein,,1.1551035128555438
AGID00074,1.2644675927328872,2479,Old,VEGFR2,,KDR,Valid,Rabbit,Protein,,0.7830959666909577
AGID00421,1.2923507323513685,68547,Set181,VHL,0.5425047932186635,VHL,Caution,Rabbit,Protein,0.3153181360209712,1.0709758657628754
AGID00231,1.2799477258330572,SAB4200080,Set181,Vinculin,,VCL,Valid,Mouse,Protein,,0.8742664271119076
AGID00317,1.2863597403967622,4936,Set181,Wee1,,WEE1,Caution,Rabbit,Protein,,0.8817771822472511
AGID00285,1.2841568176036713,12124,Set181,WIPI1,0.3544800337747591,WIPI1,Caution,Rabbit,Protein,,
AGID00286,1.284170146066176,8567,Set181,WIPI2,0.46040916118363706,WIPI2,Caution,Rabbit,Protein,0.4893492986097871,0.8052336488848014
AGID02214,1.2938650951559774,ab195380,Set181,WTAP,0.5995130295038517,WTAP,Valid,Rabbit,Protein,0.5175522460495783,0.9089802167270684
AGID00133,1.2742714159983053,sc-32136,Old,XBP1,,XBP1,Caution,Goat,Protein,0.26186637124586004,
AGID00076,1.2648502637379984,2042,Set181,XIAP,0.5747563100185547,XIAP,Caution,Rabbit,Protein,0.38687025892234056,1.0182078555409277
AGID00241,1.280210389977627,sc-56813,Set181,XPA,,XPA,Valid,Mouse,Protein,,0.9286278861106293
AGID00349,1.2801286812870363,ab3299,Set181,XPF,,ERCC4,Caution,Mouse,Protein,,0.984504561778192
AGID02137,1.292745278495227,PA5-29359,Old,XRCC1,0.5325159146302184,XRCC1,Caution,Rabbit,Protein,0.3933767695818915,0.9703533656468624
AGID00088,1.2674737294006666,sc-15407,Old,YAP,0.6079563604899504,YAP1,Caution,Rabbit,Protein,0.4793207001979881,0.9541081046291607
AGID00504,1.2648847135405719,17250002,Old,YB1,,YBX1,Valid,Rabbit,Protein,,1.0963066456557158
AGID02217,1.2938890510872578,ab220163,Set181,YTHDF2,,YTHDF2,Valid,Rabbit,Protein,0.44123054320917743,
AGID02210,1.2938331056553616,ab220161,Set181,YTHDF3,0.7169355180598357,YTHDF3,Caution,Rabbit,Protein,0.7169355180598357,0.9388149908366095
AGID00326,1.2866665544800373,2705,Set181,ZAP-70,,ZAP70,Valid,Rabbit,Protein,,0.8852495705190443
AGID00432,1.2910030529651428,sc-25388,Set181,ZEB1,,ZEB1,Valid,Rabbit,Protein,0.2655807033764863,
